时间,PCB_SN,
2025-08-28 00:08:13,EP113001012010043182
2025-08-28 00:08:26,EP113001012010043238
2025-08-28 00:08:50,EP113001012010043237
2025-08-28 00:08:12,EP113001012010043240
2025-08-28 00:08:05,EP113001012010043239
2025-08-28 00:08:29,EP113001012010043241
2025-08-28 00:08:51,EP113001012010043242
2025-08-28 00:08:15,EP113001012010043247
2025-08-28 00:08:29,EP113001012010043248
2025-08-28 00:08:49,EP113001012010043245
2025-08-28 00:08:07,EP113001012010043246
2025-08-28 00:08:46,EP113001012010043243
2025-08-28 00:08:01,EP113001012010043244
2025-08-28 00:08:32,EP113001012010043250
2025-08-28 00:08:48,EP113001012010043249
2025-08-28 00:08:35,EP113001012010043251
2025-08-28 00:08:18,EP113001012010043252
2025-08-28 00:08:46,EP113001012010043254
2025-08-28 00:08:09,EP113001012010043253
2025-08-28 00:08:39,EP113001012010043257
2025-08-28 00:08:25,EP113001012010043258
2025-08-28 00:08:33,EP113001012010043925
2025-08-28 00:08:42,EP113001012010043926
2025-08-28 00:08:50,EP113001012010043923
2025-08-28 00:08:58,EP113001012010043924
2025-08-28 00:08:17,EP113001012010043931
2025-08-28 00:08:42,EP113001012010043932
2025-08-28 00:08:04,EP113001012010043928
2025-08-28 00:08:21,EP113001012010043927
2025-08-28 00:08:45,EP113001012010043930
2025-08-28 00:08:10,EP113001012010043929
2025-08-28 00:08:10,EP113001012010043921
2025-08-28 00:08:24,EP113001012010043922
2025-08-28 00:08:35,EP113001012010043937
2025-08-28 00:08:02,EP113001012010043938
2025-08-28 00:08:19,EP113001012010043936
2025-08-28 00:08:35,EP113001012010043935
2025-08-28 00:08:47,EP113001012010043933
2025-08-28 00:08:13,EP113001012010043934
2025-08-28 00:08:05,EP113001012010043940
2025-08-28 00:08:27,EP113001012010043939
2025-08-28 00:08:35,EP113001012010043942
2025-08-28 00:08:50,EP113001012010043941
2025-08-28 00:08:02,EP113001012010043944
2025-08-28 00:08:15,EP113001012010043943
2025-08-28 00:08:29,EP113001012010043218
2025-08-28 00:08:42,EP113001012010043217
2025-08-28 00:08:05,EP113001012010043215
2025-08-28 00:08:30,EP113001012010043216
