时间,PCB_SN,
2025-12-06 00:12:11,EP113001001620510666
2025-12-06 00:12:22,EP113001001620510682
2025-12-06 00:12:35,EP113001001620510603
2025-12-06 00:12:47,EP113001001620510604
2025-12-06 00:12:01,EP113001001620510625
2025-12-06 00:12:14,EP113001001620510626
2025-12-06 00:12:29,EP113001001620510681
2025-12-06 00:12:47,EP113001001620513862
2025-12-06 00:12:58,EP113001001620513861
2025-12-06 00:12:08,EP113001001620513867
2025-12-06 00:12:26,EP113001001620513868
2025-12-06 00:12:38,EP113001001620513865
2025-12-06 00:12:52,EP113001001620513850
2025-12-06 00:12:14,EP113001001620513849
2025-12-06 00:12:22,EP113001001620513855
2025-12-06 00:12:31,EP113001001620513856
2025-12-06 00:12:47,EP113001001620513866
2025-12-06 00:12:58,EP113001001620513869
2025-12-06 00:12:14,EP113001001620513870
2025-12-06 00:12:27,EP113001001620513843
2025-12-06 00:12:41,EP113001001620513844
2025-12-06 00:12:53,EP113001001620513860
2025-12-06 00:12:09,EP113001001620513845
2025-12-06 00:12:21,EP113001001620513846
2025-12-06 00:12:37,EP113001001620513848
2025-12-06 00:12:48,EP113001001620513847
2025-12-06 00:12:03,EP113001001620513859
2025-12-06 00:12:59,EP113001001620513832
2025-12-06 00:12:10,EP113001001620513831
2025-12-06 00:12:22,EP113001001620513811
2025-12-06 00:12:34,EP113001001620513812
2025-12-06 00:12:00,EP113001001620513857
2025-12-06 00:12:12,EP113001001620513825
2025-12-06 00:12:23,EP113001001620513826
2025-12-06 00:12:35,EP113001001620513822
2025-12-06 00:12:45,EP113001001620513821
2025-12-06 00:12:58,EP113001001620513858
2025-12-06 00:12:09,EP113001001620513820
2025-12-06 00:12:21,EP113001001620513819
2025-12-06 00:12:30,EP113001001620513823
2025-12-06 00:12:43,EP113001001620513824
2025-12-06 00:12:53,EP113001001620513835
2025-12-06 00:12:06,EP113001001620513813
2025-12-06 00:12:19,EP113001001620513814
2025-12-06 00:12:30,EP113001001620513834
2025-12-06 00:12:46,EP113001001620513833
2025-12-06 00:12:57,EP113001001620513836
2025-12-06 00:12:18,EP113001001620513880
2025-12-06 00:12:25,EP113001001620513879
2025-12-06 00:12:42,EP113001001620513895
2025-12-06 00:12:53,EP113001001620513896
2025-12-06 00:12:10,EP113001001620513905
2025-12-06 00:12:20,EP113001001620513892
2025-12-06 00:12:46,EP113001001620513891
2025-12-06 00:12:54,EP113001001620513894
2025-12-06 00:12:04,EP113001001620513893
2025-12-06 00:12:17,EP113001001620513906
2025-12-06 00:12:32,EP113001001620513897
2025-12-06 00:12:42,EP113001001620513898
2025-12-06 00:12:59,EP113001001620513873
2025-12-06 00:12:11,EP113001001620513874
2025-12-06 00:12:23,EP113001001620513883
2025-12-06 00:12:35,EP113001001620513899
2025-12-06 00:12:45,EP113001001620513900
2025-12-06 00:12:01,EP113001001620513885
2025-12-06 00:12:11,EP113001001620513886
2025-12-06 00:12:28,EP113001001620513884
2025-12-06 00:12:41,EP113001001620513864
2025-12-06 00:12:55,EP113001001620513863
2025-12-06 00:12:07,EP113001001620513890
2025-12-06 00:12:22,EP113001001620513889
2025-12-06 00:12:34,EP113001001620513882
2025-12-06 00:12:49,EP113001001620513853
2025-12-06 00:12:01,EP113001001620513854
2025-12-06 00:12:17,EP113001001620513875
2025-12-06 00:12:29,EP113001001620513876
2025-12-06 00:12:44,EP113001001620513881
2025-12-06 00:12:58,EP113001001620513852
2025-12-06 00:12:12,EP113001001620513851
2025-12-06 00:12:24,EP113001001620513878
2025-12-06 00:12:43,EP113001001620513877
2025-12-06 00:12:53,EP113001001620513871
2025-12-06 00:12:06,EP113001001620513841
2025-12-06 00:12:21,EP113001001620513842
2025-12-06 00:12:34,EP113001001620513887
2025-12-06 00:12:47,EP113001001620513888
2025-12-06 00:12:06,EP113001001620513872
2025-12-06 00:12:19,EP113001001620512405
2025-12-06 00:12:29,EP113001001620512406
2025-12-06 00:12:42,EP113001001620513324
2025-12-06 00:12:57,EP113001001620513323
2025-12-06 00:12:09,EP113001001620513325
2025-12-06 00:12:24,EP113001001620513312
2025-12-06 00:12:04,EP113001001620513311
2025-12-06 00:12:17,EP113001001620513313
2025-12-06 00:12:25,EP113001001620513314
2025-12-06 00:12:39,EP113001001620513326
2025-12-06 00:12:48,EP113001001620513327
2025-12-06 00:12:00,EP113001001620513328
2025-12-06 00:12:18,EP113001001620513322
2025-12-06 00:12:30,EP113001001620513321
2025-12-06 00:12:43,EP113001001620513301
2025-12-06 00:12:54,EP113001001620513303
2025-12-06 00:12:09,EP113001001620513304
2025-12-06 00:12:19,EP113001001620513315
2025-12-06 00:12:35,EP113001001620513316
2025-12-06 00:12:47,EP113001001620513302
2025-12-06 00:12:57,EP113001001620513329
2025-12-06 00:12:09,EP113001001620513330
2025-12-06 00:12:23,EP113001001620513320
2025-12-06 00:12:36,EP113001001620513319
2025-12-06 00:12:50,EP113001001620513310
2025-12-06 00:12:04,EP113001001620510774
2025-12-06 00:12:17,EP113001001620510775
2025-12-06 00:12:31,EP113001001620513308
2025-12-06 00:12:43,EP113001001620513307
2025-12-06 00:12:57,EP113001001620513309
2025-12-06 00:12:12,EP113001001620510762
2025-12-06 00:12:23,EP113001001620510763
2025-12-06 00:12:40,EP113001001620513305
2025-12-06 00:12:51,EP113001001620513306
2025-12-06 00:12:07,EP113001001620513317
2025-12-06 00:12:18,EP113001001620510761
2025-12-06 00:12:35,EP113001001620510760
2025-12-06 00:12:46,EP113001001620510751
2025-12-06 00:12:03,EP113001001620510764
2025-12-06 00:12:15,EP113001001620513318
2025-12-06 00:12:36,EP113001001620513839
2025-12-06 00:12:43,EP113001001620513840
2025-12-06 00:12:56,EP113001001620513837
2025-12-06 00:12:15,EP113001001620513838
2025-12-06 00:12:27,EP113001001620512425
2025-12-06 00:12:44,EP113001001620513827
2025-12-06 00:12:03,EP113001001620513828
2025-12-06 00:12:11,EP113001001620513830
2025-12-06 00:12:20,EP113001001620513829
2025-12-06 00:12:30,EP113001001620512426
2025-12-06 00:12:47,EP113001001620513818
2025-12-06 00:12:58,EP113001001620513817
2025-12-06 00:12:14,EP113001001620513815
2025-12-06 00:12:26,EP113001001620513816
2025-12-06 00:12:42,EP113001001620512424
2025-12-06 00:12:54,EP113001001620512427
2025-12-06 00:12:11,EP113001001620512428
2025-12-06 00:12:20,EP113001001620512413
2025-12-06 00:12:37,EP113001001620512414
2025-12-06 00:12:49,EP113001001620512423
2025-12-06 00:12:04,EP113001001620512429
2025-12-06 00:12:17,EP113001001620512430
2025-12-06 00:12:55,EP113001001620512422
2025-12-06 00:12:08,EP113001001620512421
2025-12-06 00:12:19,EP113001001620512412
2025-12-06 00:12:34,EP113001001620512420
2025-12-06 00:12:45,EP113001001620512419
2025-12-06 00:12:58,EP113001001620512415
2025-12-06 00:12:16,EP113001001620512416
2025-12-06 00:12:29,EP113001001620512411
2025-12-06 00:12:40,EP113001001620512417
2025-12-06 00:12:52,EP113001001620512418
2025-12-06 00:12:08,EP113001001620512410
2025-12-06 00:12:20,EP113001001620512409
2025-12-06 00:12:34,EP113001001620512401
2025-12-06 00:12:46,EP113001001620512408
2025-12-06 00:12:03,EP113001001620512407
2025-12-06 00:12:14,EP113001001620512403
2025-12-06 00:12:25,EP113001001620512404
2025-12-06 00:12:37,EP113001001620512402
2025-12-06 00:12:57,EP113001001620512905
2025-12-06 00:12:04,EP113001001620512906
2025-12-06 00:12:12,EP113001001620510749
2025-12-06 00:12:25,EP113001001620510741
2025-12-06 00:12:39,EP113001001620510748
2025-12-06 00:12:52,EP113001001620512893
2025-12-06 00:12:16,EP113001001620512894
2025-12-06 00:12:23,EP113001001620512904
2025-12-06 00:12:35,EP113001001620512903
2025-12-06 00:12:47,EP113001001620510750
2025-12-06 00:12:03,EP113001001620512881
2025-12-06 00:12:14,EP113001001620512882
2025-12-06 00:12:29,EP113001001620512892
2025-12-06 00:12:41,EP113001001620512891
2025-12-06 00:12:57,EP113001001620510740
2025-12-06 00:12:09,EP113001001620512895
2025-12-06 00:12:25,EP113001001620512896
2025-12-06 00:12:36,EP113001001620512907
2025-12-06 00:12:51,EP113001001620512908
2025-12-06 00:12:05,EP113001001620510739
2025-12-06 00:12:19,EP113001001620512909
2025-12-06 00:12:32,EP113001001620512910
2025-12-06 00:12:46,EP113001001620512902
2025-12-06 00:12:58,EP113001001620512901
2025-12-06 00:12:16,EP113001001620510737
2025-12-06 00:12:26,EP113001001620512900
2025-12-06 00:12:41,EP113001001620512899
2025-12-06 00:12:54,EP113001001620512883
2025-12-06 00:12:05,EP113001001620512884
2025-12-06 00:12:16,EP113001001620510738
2025-12-06 00:12:28,EP113001001620512897
2025-12-06 00:12:44,EP113001001620512898
2025-12-06 00:12:54,EP113001001620512890
2025-12-06 00:12:11,EP113001001620512889
2025-12-06 00:12:22,EP113001001620510728
2025-12-06 00:12:37,EP113001001620512888
2025-12-06 00:12:57,EP113001001620512887
2025-12-06 00:12:08,EP113001001620510725
2025-12-06 00:12:24,EP113001001620510726
2025-12-06 00:12:35,EP113001001620510727
2025-12-06 00:12:57,EP113001001620510773
2025-12-06 00:12:05,EP113001001620510772
2025-12-06 00:12:14,EP113001001620510776
2025-12-06 00:12:28,EP113001001620510777
2025-12-06 00:12:38,EP113001001620510765
2025-12-06 00:12:59,EP113001001620510752
2025-12-06 00:12:12,EP113001001620510753
2025-12-06 00:12:22,EP113001001620510766
2025-12-06 00:12:36,EP113001001620510758
2025-12-06 00:12:45,EP113001001620510771
2025-12-06 00:12:57,EP113001001620510779
2025-12-06 00:12:08,EP113001001620510769
2025-12-06 00:12:23,EP113001001620510770
2025-12-06 00:12:31,EP113001001620510768
2025-12-06 00:12:45,EP113001001620510767
2025-12-06 00:12:55,EP113001001620510778
2025-12-06 00:12:09,EP113001001620510780
2025-12-06 01:12:29,EP113001001620510759
2025-12-06 01:12:40,EP113001001620510757
2025-12-06 01:12:50,EP113001001620510754
2025-12-06 01:12:03,EP113001001620510742
2025-12-06 01:12:14,EP113001001620510747
2025-12-06 01:12:29,EP113001001620510744
2025-12-06 01:12:46,EP113001001620510743
2025-12-06 01:12:58,EP113001001620510756
2025-12-06 01:12:10,EP113001001620510735
2025-12-06 01:12:22,EP113001001620510736
2025-12-06 01:12:33,EP113001001620510733
2025-12-06 01:12:48,EP113001001620510734
2025-12-06 01:12:59,EP113001001620510755
2025-12-06 01:12:14,EP113001001620510730
2025-12-06 01:12:24,EP113001001620510729
2025-12-06 01:12:39,EP113001001620510732
2025-12-06 01:12:51,EP113001001620510731
2025-12-06 01:12:02,EP113001001620510745
2025-12-06 01:12:16,EP113001001620510723
2025-12-06 01:12:27,EP113001001620510724
2025-12-06 01:12:43,EP113001001620510721
2025-12-06 01:12:54,EP113001001620510722
2025-12-06 01:12:12,EP113001001620510746
2025-12-06 01:12:26,EP113001001620514497
2025-12-06 01:12:39,EP113001001620514498
2025-12-06 01:12:50,EP113001001620514492
2025-12-06 01:12:05,EP113001001620514491
2025-12-06 01:12:19,EP113001001620514486
2025-12-06 01:12:40,EP113001001620512863
2025-12-06 01:12:48,EP113001001620512864
2025-12-06 01:12:01,EP113001001620514499
2025-12-06 01:12:12,EP113001001620514500
2025-12-06 01:12:28,EP113001001620514485
2025-12-06 01:12:39,EP113001001620512874
2025-12-06 01:12:51,EP113001001620512873
2025-12-06 01:12:01,EP113001001620514490
2025-12-06 01:12:31,EP113001001620514489
2025-12-06 01:12:52,EP113001001620514479
2025-12-06 01:12:09,EP113001001620512875
2025-12-06 01:12:29,EP113001001620512876
