时间,PCB_SN,
2026-01-02 12:01:39,EP113001001620649215
2026-01-02 12:01:21,EP113001001620649214
2026-01-02 12:01:29,EP113001001620649218
2026-01-02 12:01:48,EP113001001620649219
2026-01-02 12:01:57,EP113001001620649226
2026-01-02 12:01:08,EP113001001620649227
2026-01-02 12:01:16,EP113001001620649230
2026-01-02 12:01:24,EP113001001620649231
2026-01-02 12:01:32,EP113001001620649239
2026-01-02 12:01:40,EP113001001620649238
2026-01-02 12:01:48,EP113001001620649211
2026-01-02 12:01:56,EP113001001620649216
2026-01-02 12:01:03,EP113001001620649222
2026-01-02 12:01:11,EP113001001620649217
2026-01-02 12:01:19,EP113001001620649228
2026-01-02 12:01:42,EP113001001620649223
2026-01-02 12:01:08,EP113001001620649234
2026-01-02 12:01:20,EP113001001620649229
2026-01-02 12:01:04,EP113001001620649235
2026-01-02 12:01:15,EP113001001620649240
2026-01-02 12:01:22,EP113001001620649213
2026-01-02 12:01:32,EP113001001620649212
2026-01-02 12:01:46,EP113001001620649220
2026-01-02 12:01:07,EP113001001620649221
2026-01-02 12:01:21,EP113001001620649224
2026-01-02 12:01:32,EP113001001620649225
2026-01-02 12:01:44,EP113001001620649232
2026-01-02 12:01:54,EP113001001620649233
2026-01-02 12:01:10,EP113001001620649237
2026-01-02 12:01:49,EP113001001620649236
2026-01-02 12:01:01,EP113001001620649335
2026-01-02 12:01:13,EP113001001620649334
2026-01-02 12:01:27,EP113001001620649356
2026-01-02 12:01:37,EP113001001620649358
2026-01-02 12:01:51,EP113001001620649340
2026-01-02 12:01:01,EP113001001620649338
2026-01-02 12:01:15,EP113001001620649339
2026-01-02 12:01:25,EP113001001620649336
2026-01-02 12:01:02,EP113001001620649360
2026-01-02 12:01:10,EP113001001620649359
2026-01-02 12:01:12,EP113001001620649323
2026-01-02 12:01:21,EP113001001620649315
2026-01-02 12:01:37,EP113001001620649326
2026-01-02 12:01:48,EP113001001620649322
2026-01-02 12:01:02,EP113001001620649327
2026-01-02 12:01:12,EP113001001620649313
2026-01-02 12:01:25,EP113001001620649318
2026-01-02 12:01:36,EP113001001620649324
2026-01-02 12:01:50,EP113001001620649319
2026-01-02 12:01:00,EP113001001620649325
2026-01-02 12:01:12,EP113001001620649320
2026-01-02 12:01:26,EP113001001620649329
2026-01-02 12:01:38,EP113001001620649328
2026-01-02 12:01:51,EP113001001620649314
2026-01-02 12:01:04,EP113001001620649330
2026-01-02 12:01:14,EP113001001620649308
2026-01-02 12:01:27,EP113001001620649301
