时间,PCB_SN,
2025-12-25 00:12:20,EP113001001620605910
2025-12-25 00:12:29,EP113001001620605908
2025-12-25 00:12:44,EP113001001620605909
2025-12-25 00:12:06,EP113001001620606877
2025-12-25 00:12:15,EP113001001620606866
2025-12-25 00:12:23,EP113001001620606876
2025-12-25 00:12:41,EP113001001620606871
2025-12-25 00:12:54,EP113001001620606878
2025-12-25 00:12:10,EP113001001620606875
2025-12-25 01:12:36,EP113001001620606880
2025-12-25 01:12:27,EP113001001620606879
2025-12-25 01:12:19,EP113001001620606859
2025-12-25 01:12:31,EP113001001620606854
2025-12-25 01:12:45,EP113001001620606870
2025-12-25 01:12:58,EP113001001620606869
2025-12-25 01:12:08,EP113001001620606867
2025-12-25 01:12:23,EP113001001620606858
2025-12-25 01:12:41,EP113001001620606855
2025-12-25 01:12:53,EP113001001620606874
2025-12-25 01:12:01,EP113001001620606868
2025-12-25 01:12:09,EP113001001620606863
2025-12-25 01:12:20,EP113001001620606857
2025-12-25 01:12:28,EP113001001620606856
2025-12-25 01:12:37,EP113001001620606862
2025-12-25 01:12:35,EP113001001620606851
2025-12-25 01:12:45,EP113001001620606873
2025-12-25 01:12:57,EP113001001620606864
2025-12-25 01:12:13,EP113001001620606852
2025-12-25 01:12:23,EP113001001620606872
2025-12-25 01:12:41,EP113001001620606865
2025-12-25 01:12:55,EP113001001620606860
2025-12-25 01:12:09,EP113001001620606861
2025-12-25 01:12:25,EP113001001620606853
2025-12-25 01:12:42,EP113001001620606847
2025-12-25 01:12:54,EP113001001620606824
2025-12-25 01:12:11,EP113001001620606842
2025-12-25 01:12:21,EP113001001620606829
2025-12-25 01:12:47,EP113001001620606848
2025-12-25 01:12:56,EP113001001620606846
2025-12-25 01:12:09,EP113001001620606845
2025-12-25 01:12:29,EP113001001620606841
2025-12-25 01:12:42,EP113001001620606849
2025-12-25 01:12:58,EP113001001620606836
2025-12-25 01:12:18,EP113001001620606850
2025-12-25 01:12:26,EP113001001620606840
2025-12-25 01:12:02,EP113001001620606843
2025-12-25 01:12:14,EP113001001620606837
2025-12-25 01:12:27,EP113001001620606828
2025-12-25 01:12:38,EP113001001620606844
2025-12-25 01:12:31,EP113001001620606833
2025-12-25 01:12:43,EP113001001620606839
2025-12-25 01:12:56,EP113001001620606834
2025-12-25 01:12:11,EP113001001620606838
2025-12-25 01:12:36,EP113001001620606835
2025-12-25 01:12:49,EP113001001620606827
2025-12-25 01:12:59,EP113001001620606830
2025-12-25 01:12:14,EP113001001620606825
2025-12-25 01:12:37,EP113001001620606826
2025-12-25 01:12:51,EP113001001620606831
2025-12-25 01:12:03,EP113001001620606823
2025-12-25 01:12:14,EP113001001620606832
2025-12-25 01:12:27,EP113001001620606822
2025-12-25 01:12:50,EP113001001620606821
2025-12-25 01:12:03,EP113001001620606787
2025-12-25 01:12:30,EP113001001620606766
2025-12-25 01:12:41,EP113001001620606769
2025-12-25 01:12:54,EP113001001620606764
2025-12-25 01:12:09,EP113001001620606765
2025-12-25 01:12:18,EP113001001620606782
2025-12-25 01:12:29,EP113001001620606775
2025-12-25 01:12:50,EP113001001620606770
2025-12-25 01:12:03,EP113001001620606763
2025-12-25 01:12:18,EP113001001620606761
2025-12-25 01:12:36,EP113001001620605886
2025-12-25 01:12:46,EP113001001620605869
2025-12-25 01:12:01,EP113001001620605885
2025-12-25 01:12:14,EP113001001620605888
2025-12-25 01:12:35,EP113001001620605889
2025-12-25 01:12:45,EP113001001620605890
2025-12-25 01:12:58,EP113001001620605879
2025-12-25 01:12:21,EP113001001620605881
2025-12-25 01:12:32,EP113001001620605880
2025-12-25 01:12:43,EP113001001620605876
2025-12-25 01:12:08,EP113001001620605884
2025-12-25 01:12:17,EP113001001620605883
2025-12-25 01:12:31,EP113001001620605874
2025-12-25 01:12:15,EP113001001620605877
2025-12-25 01:12:27,EP113001001620605868
2025-12-25 01:12:40,EP113001001620605871
2025-12-25 01:12:51,EP113001001620605873
2025-12-25 01:12:04,EP113001001620605878
2025-12-25 01:12:28,EP113001001620605872
2025-12-25 01:12:38,EP113001001620605867
2025-12-25 01:12:55,EP113001001620605917
2025-12-25 01:12:14,EP113001001620605894
2025-12-25 01:12:27,EP113001001620605895
2025-12-25 01:12:48,EP113001001620605899
2025-12-25 01:12:58,EP113001001620605898
2025-12-25 02:12:40,EP113001001620605912
2025-12-25 02:12:04,EP113001001620605905
2025-12-25 02:12:13,EP113001001620605900
2025-12-25 02:12:27,EP113001001620605896
2025-12-25 02:12:49,EP113001001620605897
2025-12-25 02:12:01,EP113001001620605893
2025-12-25 02:12:14,EP113001001620605892
2025-12-25 02:12:25,EP113001001620605901
2025-12-25 02:12:55,EP113001001620605891
2025-12-25 02:12:07,EP113001001620605907
2025-12-25 02:12:21,EP113001001620605904
2025-12-25 02:12:32,EP113001001620605902
2025-12-25 02:12:12,EP113001001620605906
2025-12-25 02:12:24,EP113001001620605903
2025-12-25 02:12:38,EP113001001620605911
2025-12-25 02:12:26,EP113001001620605780
2025-12-25 02:12:34,EP113001001620605777
2025-12-25 02:12:42,EP113001001620605784
2025-12-25 02:12:50,EP113001001620605783
2025-12-25 02:12:58,EP113001001620605776
2025-12-25 02:12:07,EP113001001620605773
2025-12-25 02:12:15,EP113001001620605781
2025-12-25 02:12:23,EP113001001620605782
2025-12-25 02:12:31,EP113001001620605772
2025-12-25 02:12:15,EP113001001620605771
2025-12-25 02:12:23,EP113001001620608377
2025-12-25 02:12:31,EP113001001620608354
2025-12-25 02:12:39,EP113001001620608355
2025-12-25 02:12:47,EP113001001620608356
2025-12-25 02:12:15,EP113001001620608351
2025-12-25 02:12:28,EP113001001620608372
2025-12-25 02:12:43,EP113001001620608365
2025-12-25 02:12:55,EP113001001620608353
2025-12-25 02:12:05,EP113001001620608359
2025-12-25 02:12:21,EP113001001620608358
2025-12-25 02:12:40,EP113001001620608360
2025-12-25 02:12:51,EP113001001620608352
2025-12-25 02:12:07,EP113001001620608361
2025-12-25 02:12:16,EP113001001620608357
2025-12-25 02:12:30,EP113001001620608366
2025-12-25 02:12:41,EP113001001620608362
2025-12-25 02:12:49,EP113001001620608376
2025-12-25 02:12:57,EP113001001620608367
2025-12-25 02:12:06,EP113001001620608378
2025-12-25 02:12:14,EP113001001620608371
2025-12-25 02:12:22,EP113001001620608375
2025-12-25 02:12:35,EP113001001620608373
2025-12-25 02:12:56,EP113001001620608370
2025-12-25 02:12:08,EP113001001620608379
2025-12-25 02:12:22,EP113001001620608368
2025-12-25 02:12:35,EP113001001620608374
2025-12-25 02:12:44,EP113001001620608380
2025-12-25 02:12:58,EP113001001620608364
2025-12-25 02:12:45,EP113001001620608363
2025-12-25 02:12:25,EP113001001620608369
2025-12-25 02:12:16,EP113001001620605826
2025-12-25 02:12:26,EP113001001620605809
2025-12-25 02:12:38,EP113001001620605825
2025-12-25 02:12:13,EP113001001620605828
2025-12-25 02:12:21,EP113001001620605829
2025-12-25 02:12:30,EP113001001620605830
2025-12-25 02:12:39,EP113001001620605823
2025-12-25 02:12:49,EP113001001620605816
2025-12-25 02:12:57,EP113001001620605821
2025-12-25 02:12:14,EP113001001620605817
2025-12-25 02:12:22,EP113001001620605814
2025-12-25 02:12:32,EP113001001620605811
2025-12-25 02:12:41,EP113001001620605807
2025-12-25 02:12:56,EP113001001620605808
2025-12-25 02:12:17,EP113001001620605820
2025-12-25 02:12:29,EP113001001620605802
2025-12-25 02:12:43,EP113001001620605824
2025-12-25 02:12:04,EP113001001620605813
2025-12-25 02:12:15,EP113001001620605819
2025-12-25 02:12:30,EP113001001620605818
2025-12-25 02:12:39,EP113001001620605797
2025-12-25 02:12:52,EP113001001620605774
2025-12-25 02:12:05,EP113001001620605775
2025-12-25 02:12:25,EP113001001620605779
2025-12-25 02:12:38,EP113001001620605786
2025-12-25 02:12:51,EP113001001620605792
2025-12-25 02:12:02,EP113001001620605778
2025-12-25 02:12:16,EP113001001620605796
2025-12-25 02:12:36,EP113001001620605793
2025-12-25 02:12:48,EP113001001620605787
2025-12-25 02:12:03,EP113001001620605795
2025-12-25 02:12:14,EP113001001620605798
2025-12-25 02:12:27,EP113001001620605791
2025-12-25 02:12:02,EP113001001620605799
2025-12-25 02:12:14,EP113001001620605790
2025-12-25 02:12:33,EP113001001620605800
