时间,PCB_SN,
2025-08-12 00:08:20,EP113001002430026216
2025-08-12 00:08:05,EP113001002430026248
2025-08-12 00:08:59,EP113001002430026223
2025-08-12 00:08:13,EP113001002430026220
2025-08-12 00:08:43,EP113001002430026219
2025-08-12 00:08:55,EP113001002430026226
2025-08-12 00:08:31,EP113001002430026233
2025-08-12 00:08:40,EP113001002430026240
2025-08-12 00:08:23,EP113001002430026247
2025-08-12 00:08:33,EP113001002430026218
2025-08-12 00:08:44,EP113001002430026227
2025-08-12 00:08:57,EP113001002430026232
2025-08-12 01:08:08,EP113001002430026241
2025-08-12 01:08:16,EP113001002430026246
2025-08-12 01:08:25,EP113001002430026217
2025-08-12 01:08:59,EP113001002430026228
2025-08-12 01:08:13,EP113001002430026229
2025-08-12 01:08:22,EP113001002430026231
2025-08-12 01:08:31,EP113001002430026242
2025-08-12 01:08:40,EP113001002430026245
2025-08-12 01:08:49,EP113001002430026230
2025-08-12 01:08:13,EP113001002430026243
2025-08-12 01:08:30,EP113001002430026244
2025-08-12 01:08:43,EP113001002430027418
2025-08-12 01:08:05,EP113001002430027404
2025-08-12 01:08:34,EP113001002430027393
2025-08-12 01:08:49,EP113001002430027417
2025-08-12 01:08:12,EP113001002430027408
2025-08-12 01:08:21,EP113001002430027407
2025-08-12 01:08:42,EP113001002430027416
2025-08-12 01:08:54,EP113001002430027415
2025-08-12 01:08:38,EP113001002430027129
2025-08-12 01:08:47,EP113001002430027213
2025-08-12 01:08:55,EP113001002430027206
2025-08-12 01:08:20,EP113001002430027192
2025-08-12 01:08:50,EP113001002430027183
2025-08-12 01:08:59,EP113001002430027185
2025-08-12 01:08:18,EP113001002430027180
2025-08-12 01:08:27,EP113001002430027214
2025-08-12 01:08:36,EP113001002430027205
2025-08-12 01:08:46,EP113001002430027191
2025-08-12 01:08:04,EP113001002430027184
2025-08-12 01:08:17,EP113001002430027179
2025-08-12 01:08:44,EP113001002430027186
2025-08-12 01:08:59,EP113001002430027182
2025-08-12 01:08:12,EP113001002430027194
2025-08-12 01:08:23,EP113001002430027197
2025-08-12 01:08:06,EP113001002430027208
2025-08-12 01:08:20,EP113001002430027211
2025-08-12 01:08:31,EP113001002430027212
2025-08-12 01:08:44,EP113001002430027196
2025-08-12 01:08:30,EP113001002430027200
2025-08-12 01:08:44,EP113001002430027229
2025-08-12 01:08:55,EP113001002430027232
2025-08-12 01:08:08,EP113001002430027243
2025-08-12 01:08:05,EP113001002430027244
2025-08-12 01:08:20,EP113001002430027198
2025-08-12 01:08:28,EP113001002430027193
2025-08-12 01:08:37,EP113001002430027231
2025-08-12 01:08:24,EP113001002430027230
2025-08-12 01:08:39,EP113001002430027209
2025-08-12 01:08:02,EP113001002430027218
2025-08-12 01:08:11,EP113001002430027217
2025-08-12 01:08:20,EP113001002430027195
2025-08-12 01:08:56,EP113001002430027210
2025-08-12 01:08:10,EP113001002430027224
2025-08-12 01:08:20,EP113001002430027251
2025-08-12 01:08:35,EP113001002430027252
2025-08-12 01:08:59,EP113001002430027199
2025-08-12 01:08:14,EP113001002430027207
2025-08-12 01:08:45,EP113001002430027225
2025-08-12 01:08:54,EP113001002430027222
2025-08-12 01:08:27,EP113001002430027223
2025-08-12 01:08:35,EP113001002430027254
2025-08-12 01:08:44,EP113001002430027239
2025-08-12 01:08:11,EP113001002430027257
2025-08-12 01:08:19,EP113001002430027248
2025-08-12 01:08:28,EP113001002430027255
2025-08-12 01:08:36,EP113001002430027235
2025-08-12 01:08:15,EP113001002430027221
2025-08-12 01:08:44,EP113001002430027306
2025-08-12 01:08:02,EP113001002430027307
2025-08-12 01:08:13,EP113001002430027258
2025-08-12 01:08:37,EP113001002430027246
2025-08-12 01:08:48,EP113001002430027253
2025-08-12 01:08:04,EP113001002430027234
2025-08-12 01:08:15,EP113001002430027249
2025-08-12 01:08:33,EP113001002430027220
2025-08-12 01:08:44,EP113001002430027227
2025-08-12 01:08:03,EP113001002430027226
2025-08-12 01:08:14,EP113001002430027245
2025-08-12 01:08:36,EP113001002430027228
2025-08-12 01:08:47,EP113001002430027240
2025-08-12 01:08:16,EP113001002430027238
2025-08-12 01:08:39,EP113001002430027237
2025-08-12 01:08:48,EP113001002430027250
2025-08-12 01:08:58,EP113001002430027219
2025-08-12 01:08:17,EP113001002430027338
2025-08-12 01:08:28,EP113001002430027334
2025-08-12 01:08:47,EP113001002430027256
2025-08-12 01:08:57,EP113001002430027247
2025-08-12 01:08:18,EP113001002430027242
2025-08-12 01:08:28,EP113001002430027337
2025-08-12 01:08:51,EP113001002430027333
2025-08-12 01:08:31,EP113001002430027241
2025-08-12 01:08:39,EP113001002430027336
2025-08-12 01:08:48,EP113001002430027339
2025-08-12 01:08:26,EP113001002430027332
2025-08-12 01:08:00,EP113001002430027310
2025-08-12 01:08:09,EP113001002430027309
2025-08-12 01:08:18,EP113001002430027320
2025-08-12 01:08:26,EP113001002430027324
2025-08-12 01:08:37,EP113001002430027323
2025-08-12 01:08:03,EP113001002430027319
2025-08-12 01:08:33,EP113001002430027325
2025-08-12 01:08:42,EP113001002430027305
2025-08-12 01:08:51,EP113001002430027304
2025-08-12 01:08:08,EP113001002430027311
2025-08-12 01:08:17,EP113001002430027317
2025-08-12 01:08:27,EP113001002430027326
2025-08-12 01:08:49,EP113001002430027340
2025-08-12 01:08:00,EP113001002430027341
2025-08-12 01:08:14,EP113001002430027312
2025-08-12 01:08:25,EP113001002430027331
2025-08-12 01:08:00,EP113001002430027342
2025-08-12 01:08:14,EP113001002430027330
2025-08-12 01:08:43,EP113001002430027329
2025-08-12 01:08:53,EP113001002430027327
2025-08-12 01:08:12,EP113001002430027316
2025-08-12 01:08:23,EP113001002430027328
2025-08-12 01:08:43,EP113001002430027315
2025-08-12 01:08:52,EP113001002430027314
2025-08-12 01:08:12,EP113001002430027303
2025-08-12 01:08:22,EP113001002430027301
2025-08-12 01:08:42,EP113001002430027302
